"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",77.125,1.64778682,27.7123595505618,10.60005368622,2.91501688654493,100,25.7202571433273,9.89156454388354,30.3255554412719,179.452447701248,0.36,0.164778682,45.7718561111111
"Liberia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",117.166666666667,1.66800983606557,27.7123595505618,10.60005368622,2.91501688654493,100,25.7202571433273,9.89156454388354,30.3255554412719,179.452447701248,0.74,0.166800983606557,22.5406734603456
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",52.29,0.4758875,27.7123595505618,10.60005368622,2.91501688654493,100,25.7202571433273,9.89156454388354,30.3255554412719,179.452447701248,0.49,0.04758875,9.71198979591837
"Senegal","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Inland","Small-scale",6.16,1.53041,18.5,9.92396059825902,4.66889164223807,100,19.0731070860711,3.22972188042828,65.044656053073,201.940337260069,0.49,0.153041,31.2328571428571
"Gambia","Western Africa","Africa","Low income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",92.9333333333333,1.8826487,18.5,9.92396059825902,4.66889164223807,100,19.0731070860711,3.22972188042828,65.044656053073,201.940337260069,0.63,0.18826487,29.8833126984127
"Mauritania","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",24,1.10388221666667,18.5,9.92396059825902,4.66889164223807,100,19.0731070860711,3.22972188042828,65.044656053073,201.940337260069,0.82,0.110388221666667,13.4619782520326
"Senegal","Western Africa","Africa","Lower middle income","Pomadasys incisus","Miscellaneous coastal fishes","Marine","Small-scale",4374.474,1.09253551918822,18.5,9.92396059825902,4.66889164223807,100,19.0731070860711,3.22972188042828,65.044656053073,403.880674520139,0.49,0.109253551918822,22.2966432487392
"Gambia","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Inland","Small-scale",47.425,1.80096185,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,0.63,0.180096185,28.586696031746
"Congo DR","Middle Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",16.445,1.64778682,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,0.36,0.164778682,45.7718561111111
"Gambia","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",781.32,1.8138463,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,0.63,0.18138463,28.7912111111111
"Ghana","Western Africa","Africa","Lower middle income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",31.5145,1.51945574678571,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,0.78,0.151945574678571,19.4802018818681
"Guinea","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",480.464,1.39935579520751,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,1.11,0.139935579520751,12.6068089658334
"Guinea Bissau","Western Africa","Africa","Low income","Pomadasys jubelini","Miscellaneous coastal fishes","Marine","Small-scale",6.7705,1.09893663,25.5,13.8329617510338,3.66825438172316,100,25.7142213164615,2.94341336274089,40.2495655854927,186.408416397452,0.86,0.109893663,12.7783329069767
"Mexico","North America","Americas","Upper middle income","Pomadasys panamensis","Miscellaneous coastal fishes","Marine","Small-scale",5.7695,1.21074031135,23.3,14.5662288806759,2.73827698151778,100,20.4693533199,4.46376635224842,23.3338431385348,165.571468672877,0.57,0.121074031135,21.2410580938596
"Gambia","Western Africa","Africa","Low income","Pomadasys perotaei","Miscellaneous coastal fishes","Inland","Small-scale",12.2,1.80096185,21.7,15.7862647888701,3.45368029818285,100,34.3564313108025,6.9998050896847,40.7481929986262,201.344374486166,0.63,0.180096185,28.586696031746
"Mauritania","Western Africa","Africa","Lower middle income","Pomadasys rogerii","Miscellaneous coastal fishes","Marine","Small-scale",1,1.7962577811827,34.1,10.976029624957,2.82811216206824,100,28.6686325907445,6.93842404610076,39.2193698130394,188.63056823691,0.82,0.17962577811827,21.90558269735
"Egypt","Northern Africa","Africa","Lower middle income","Pomadasys stridens","Reef-associated fishes","Inland","Small-scale",133.142857142857,3.40378628260546,12.4,6.35733144814277,1.83208485076376,100,26.2470559059412,41.1091540878617,14.9898624671217,190.535488759831,0.98,0.340378628260546,34.7325130878108
"Mexico","North America","Americas","Upper middle income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Inland","Small-scale",0.294,0.3785902184,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,211.072440818862,0.57,0.03785902184,6.64193365614035
"Egypt","Northern Africa","Africa","Lower middle income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Marine","Small-scale",527.4,2.79946387874911,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,211.072440818862,0.98,0.279946387874911,28.5659579464195
"Gambia","Western Africa","Africa","Low income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Marine","Small-scale",30.675,1.1379961,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,211.072440818862,0.63,0.11379961,18.0634301587302
"Mexico","North America","Americas","Upper middle income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Marine","Small-scale",21.45553665,0.59236190195,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,211.072440818862,0.57,0.059236190195,10.3923140692982
"Senegal","Western Africa","Africa","Lower middle income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Marine","Small-scale",298.742,1.34914177751112,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,422.144881637723,0.49,0.134914177751112,27.5335056634923
"Turkey","Western Asia","Asia","Upper middle income","Pomatomus saltatrix","Miscellaneous pelagic fishes","Marine","Small-scale",514.0254,5.762554585662,49.2,5.03894892707253,9.10380611032521,100,14.8880107623876,3.64675002847213,78.3949249906041,422.144881637723,0.62,0.5762554585662,92.944428801
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",18.565,1.97297699915743,26.4,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.57,0.197297699915743,34.6136315641654
"Gambia","Western Africa","Africa","Low income","Porogobius schlegelii","Miscellaneous coastal fishes","Inland","Small-scale",0.1,1.2148503,10,37.8026427605043,4.43305260687563,100,44.359261840557,5.06945393558501,31.7355542046567,223.399965348179,0.63,0.12148503,19.2833380952381
"Peru","South America","Americas","Upper middle income","Potamorhina altamazonica","Miscellaneous freshwater fishes","Inland","Small-scale",1447.028,0.639837340859999,16.9,14.8013207779196,5.37824761370969,100,51.7662491637709,5.36201175264733,25.8282641473856,203.136093455433,1.23,0.0639837340859999,5.2019296004878
"Peru","South America","Americas","Upper middle income","Potamorhina latior","Miscellaneous freshwater fishes","Inland","Small-scale",36.642,1.3934954818,15.2,15.7226620989323,5.46389594150527,100,53.4026768603546,5.91049056783497,26.2864951354669,206.786220604094,1.23,0.13934954818,11.3292315593496
"Mexico","North America","Americas","Upper middle income","Prionace glauca","Sharks, rays, chimaeras","Marine","Small-scale",685.587983275,0.847643145648514,168.7,1.56398297215227,4.47563199802882,50.8648679642591,6.47354948666202,1.90954189474738,56.6052646449641,121.892838960814,0.57,0.0847643145648514,14.8709323797985
"Peru","South America","Americas","Upper middle income","Prionace glauca","Sharks, rays, chimaeras","Marine","Small-scale",2169,1.74403727598333,168.7,1.56398297215227,4.47563199802882,50.8648679642591,6.47354948666202,1.90954189474738,56.6052646449641,121.892838960814,1.23,0.174403727598333,14.1791648453929
"Mexico","North America","Americas","Upper middle income","Prionurus punctatus","Reef-associated fishes","Marine","Small-scale",19.9787629375,0.834712879975001,34.1,2.94347375705983,1.86086654816197,100,23.2313239267788,4.2840284788356,9.28565869515858,141.605351405995,0.57,0.0834712879975001,14.6440856135965
"Brazil","South America","Americas","Upper middle income","Prochilodus lineatus","Miscellaneous freshwater fishes","Inland","Small-scale",0.058825,1.62716466475,32.2,2.72798617649664,11.953444032758,100,29.3327354409997,1.32539880348156,33.4127460171517,178.752310470888,0.68,0.162716466475,23.9288921286765
"Brazil","South America","Americas","Upper middle income","Prochilodus nigricans","Miscellaneous freshwater fishes","Inland","Small-scale",313.828,1.1964399586,20.7,5.20236079263504,8.56679899311274,100,42.6665247892878,4.23158669586125,25.2662821333607,371.867106808515,0.68,0.11964399586,17.5947052735294
"Peru","South America","Americas","Upper middle income","Prochilodus nigricans","Miscellaneous freshwater fishes","Inland","Small-scale",4030.72727999999,2.2439324118,20.7,5.20236079263504,8.56679899311274,100,42.6665247892878,4.23158669586125,25.2662821333607,185.933553404258,1.23,0.22439324118,18.2433529414634
"Malawi","Eastern Africa","Africa","Low income","Protomelas kirkii","Tilapias and other cichlids","Inland","Small-scale",9.44772727272727,0.285714715413832,11.8,25.6892606065934,5.81354137145317,100,51.3359784559341,9.21758840174975,33.8908683032139,225.947237138944,0.31,0.0285714715413832,9.21660372302684
"Malawi","Eastern Africa","Africa","Low income","Protomelas similis","Tilapias and other cichlids","Inland","Small-scale",3834.77866666667,0.187633333333333,11.8,22.6111759345269,6.88576097892579,100,62.8617608859061,4.87715532374278,27.3184352895322,224.554288412634,0.31,0.0187633333333333,6.05268817204301
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",761.18150592093,0.859712436549481,83.15,4.62590728512291,2.69060388118623,100,22.4702658405772,4.14591345314708,18.6935082303147,152.626198690348,0.57,0.0859712436549481,15.0826743254295
"Uganda","Eastern Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",5346.75,0.278,83.15,4.62590728512291,2.69060388118623,100,22.4702658405772,4.14591345314708,18.6935082303147,152.626198690348,0.45,0.0278,6.17777777777778
"Uganda","Eastern Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",10035.75,0.278,30.7,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.45,0.0278,6.17777777777778
"Congo DR","Middle Africa","Africa","Low income","Protopterus dolloi","Miscellaneous freshwater fishes","Inland","Small-scale",654.58,3.32608696,67.5,4.852806335665,2.93336564248153,100,25.6594387529181,3.71340308820831,17.5327006635362,154.691714482809,0.36,0.332608696,92.3913044444445
"Peru","South America","Americas","Upper middle income","Psectrogaster amazonica","Miscellaneous freshwater fishes","Inland","Small-scale",624.41,0.657133015699999,12.4,16.8440861895493,5.26505164120727,100,49.8397779836799,5.76865281782199,24.3002147761995,202.017783408458,1.23,0.0657133015699999,5.34254484308943
"Peru","South America","Americas","Upper middle income","Psectrogaster rutiloides","Miscellaneous freshwater fishes","Inland","Small-scale",193.378,1.3934954818,11.6,18.36855203325,5.65940567009418,100,57.8261927861975,7.48965989738165,27.5109655190608,216.854775905984,1.23,0.13934954818,11.3292315593496
"Mauritania","Western Africa","Africa","Lower middle income","Mixed","Flounders, halibuts, soles","Marine","Small-scale",5,2.096580496965,33.4666666666667,9.4569865074047,2.36526799670323,100,13.2902688900871,2.38350602535143,23.1936072158515,150.689636635398,0.82,0.2096580496965,25.5680548410366
"Gambia","Western Africa","Africa","Low income","Psettodes belcheri","Flounders, halibuts, soles","Marine","Small-scale",35.325,0.9406091,44,12.7133634315115,2.76268127637722,100,18.645587914168,2.54928819319117,28.7047097509395,165.375630566187,0.63,0.09406091,14.9303031746032
"Senegal","Western Africa","Africa","Lower middle income","Psettodes belcheri","Flounders, halibuts, soles","Marine","Small-scale",136.954,1.62587910463234,44,12.7133634315115,2.76268127637722,100,18.645587914168,2.54928819319117,28.7047097509395,165.375630566187,0.49,0.162587910463234,33.1812062169864
"Mexico","North America","Americas","Upper middle income","Pseudobatos glaucostigmus","Sharks, rays, chimaeras","Marine","Small-scale",23.2815,0.661233248166667,48.3,7.01780658567556,2.23158645905316,100,16.9275474747577,2.17746457841836,15.4792877878196,143.833692885724,0.57,0.0661233248166667,11.6005833011696
"Mexico","North America","Americas","Upper middle income","Pseudobatos productus","Sharks, rays, chimaeras","Marine","Small-scale",650.0084994,0.789952163746483,87.9,6.3483017294829,2.35202911669982,100,20.4538669689822,3.37584703748317,29.8409216035482,162.370966456196,0.57,0.0789952163746483,13.8588098902892
"Brazil","South America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",161.64,1.046,45.005,3.90719248698683,7.09403213199726,100,18.0385500409947,8.81292417842641,31.7750666422968,169.627765480702,0.68,0.1046,15.3823529411765
"Brazil","South America","Americas","Upper middle income","Pseudoplatystoma corruscans","Freshwater catfishes","Inland","Small-scale",58.2245,5.0287951515,80.1,1.87968112318217,8.03387936161282,100,13.0690801312724,5.1301659495005,41.3397053327103,169.452511898278,0.68,0.50287951515,73.952869875
"Peru","South America","Americas","Upper middle income","Pseudoplatystoma punctifer","Freshwater catfishes","Inland","Small-scale",711.608,1.3934954808,0.9,4.49577581789192,5.40424509923619,100,22.559825021826,19.1944438337991,21.9893145298033,173.643604302557,1.23,0.13934954808,11.3292315512195
"Brazil","South America","Americas","Upper middle income","Pseudoplatystoma reticulatum","Freshwater catfishes","Inland","Small-scale",39.673025,4.82976734825,34.3,4.58740908340276,9.92693948258394,100,18.3155175195625,7.20814962900792,33.5708324606171,173.608848175174,0.68,0.482976734825,71.0259904154412
"Peru","South America","Americas","Upper middle income","Pseudoplatystoma tigrinum","Freshwater catfishes","Inland","Small-scale",1197.638,2.6768696018,72.5,4.55298558982034,5.09898133930654,100,16.8831460259671,5.12414687053986,32.3324361752155,163.991696000849,1.23,0.26768696018,21.7631674943089
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",331.1,1.135606925,33.9531746031746,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,0.63,0.1135606925,18.0255067460317
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",80.9333333333333,2.14041666666667,33.9531746031746,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,0.49,0.214041666666667,43.6819727891157
"Guinea","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",3218.362,1.48362795528842,33.9531746031746,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,1.11,0.148362795528842,13.3660176152109
"Liberia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",595.59,1.66683333333333,33.9531746031746,12.2757739195157,2.70707766410302,100,21.895398239943,2.81751450336748,29.0171377629947,168.712902089924,0.74,0.166683333333333,22.5247747747748
"Gambia","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Inland","Small-scale",505.225,1.135606925,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,0.63,0.1135606925,18.0255067460317
"Congo DR","Middle Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",5.155,1.64778682,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,0.36,0.164778682,45.7718561111111
"Gambia","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",968.95,1.135606925,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,0.63,0.1135606925,18.0255067460317
"Guinea","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",4769.432,1.8709000092418,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,395.402374583081,1.11,0.18709000092418,16.8549550382144
"Guinea Bissau","Western Africa","Africa","Low income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",67.8074,1.258821549,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,197.70118729154,0.86,0.1258821549,14.637459872093
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus elongatus","Miscellaneous coastal fishes","Marine","Small-scale",152.194,1.14438106190969,25.8,18.772749049778,3.4777446270609,100,25.5272780271857,4.23316993286407,45.6902456546518,395.402374583081,0.49,0.114438106190969,23.3547155491773
"Guinea","Western Africa","Africa","Low income","Pseudotolithus epipercus","Miscellaneous coastal fishes","Marine","Small-scale",153.152,0.793746867127269,34.1,16.4526995518338,3.02519434508884,100,27.452623106598,3.40853469342878,28.6681997459007,179.00725144285,1.11,0.0793746867127269,7.15087267682224
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Inland","Small-scale",119.975,0.922983025,33.2,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,0.63,0.0922983025,14.6505242063492
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Inland","Small-scale",42.775,2.313375,33.2,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,0.49,0.2313375,47.2117346938775
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",967.72,1.03048232,33.2,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,0.63,0.103048232,16.3568622222222
"Guinea","Western Africa","Africa","Low income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",6634.22,2.50031128140158,33.2,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,1.11,0.250031128140158,22.5253268594737
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegalensis","Miscellaneous coastal fishes","Marine","Small-scale",2737.316,1.15877450866041,33.2,7.91583439710917,2.22703820712698,100,15.9167536404867,1.90122348412395,19.1659894251051,147.126839153952,0.49,0.115877450866041,23.6484593604166
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",1216.26,1.49703199378359,33.2,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.78,0.149703199378359,19.1927178690204
"Gambia","Western Africa","Africa","Low income","Pseudotolithus senegallus","Miscellaneous coastal fishes","Marine","Small-scale",135.95,1.478198125,111.8,5.33771314383624,2.06998916371457,100,17.064524363868,2.56589376526101,34.1775019517714,161.215622388451,0.63,0.1478198125,23.4634623015873
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus senegallus","Miscellaneous coastal fishes","Marine","Small-scale",678.596,1.64443301337604,111.8,5.33771314383624,2.06998916371457,100,17.064524363868,2.56589376526101,34.1775019517714,161.215622388451,0.49,0.164443301337604,33.5598574158375
"Gambia","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Inland","Small-scale",152.575,1.0210051,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,0.63,0.10210051,16.2064301587302
"Congo DR","Middle Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",1122.785,1.64778682,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,0.36,0.164778682,45.7718561111111
"Gambia","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",247.38,1.16043194,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,0.63,0.116043194,18.4195546031746
"Guinea","Western Africa","Africa","Low income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",1066.52,1.71298026516146,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,1.11,0.171298026516146,15.4322546410942
"Mauritania","Western Africa","Africa","Lower middle income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",99.4,1.11313134357143,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,0.82,0.111313134357143,13.5747724825784
"Senegal","Western Africa","Africa","Lower middle income","Pseudotolithus typus","Miscellaneous coastal fishes","Marine","Small-scale",698.34,1.41091636677098,44.2,6.77415586478839,2.13141790026046,100,15.2923824879766,1.65783592694871,18.2991644833216,144.154956663296,0.49,0.141091636677098,28.7942115667548
"Mexico","North America","Americas","Upper middle income","Pseudupeneus grandisquamis","Miscellaneous coastal fishes","Marine","Small-scale",6.855175,2.591556131,18.5,7.7754002632628,2.81521998411981,98.4819159252308,16.4522283449258,7.6250349789868,38.9667249778511,172.116524474377,0.57,0.2591556131,45.4658970350877
"Ghana","Western Africa","Africa","Lower middle income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Small-scale",226.32175,1.49703199378359,18.6,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,159.909803799576,0.78,0.149703199378359,19.1927178690204
"Senegal","Western Africa","Africa","Lower middle income","Pseudupeneus prayensis","Miscellaneous coastal fishes","Marine","Small-scale",279.79,2.04747177930951,18.6,12.9046491249793,2.86458420005863,100,19.3403780881327,1.95062995116662,22.8495624352385,319.819607599152,0.49,0.204747177930951,41.7851383532554
"Saint Lucia","Caribbean","Americas","Upper middle income","Pterois volitans","Reef-associated fishes","Marine","Small-scale",3.8944089544,5.44672443323696,24.2,5.53754934258107,2.436176762276,100,18.4918386409061,20.2848895447571,20.6356418639208,167.386096154441,0.93,0.544672443323696,58.5669293896448
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Pterois volitans","Reef-associated fishes","Marine","Small-scale",10.3066666666667,3.09498048601147,24.2,5.53754934258107,2.436176762276,100,18.4918386409061,20.2848895447571,20.6356418639208,167.386096154441,0.94,0.309498048601147,32.9253243192709
"Gambia","Western Africa","Africa","Low income","Pteroscion peli","Miscellaneous coastal fishes","Inland","Small-scale",14.625,0.87919825,15,21.7271017391737,3.80573743861367,100,35.4294689985647,5.67012266463369,42.6818906057864,209.314321446772,0.63,0.087919825,13.9555277777778
"Mexico","North America","Americas","Upper middle income","Pterygoplichthys disjunctivus","Freshwater catfishes","Inland","Small-scale",3.795,0.1190981729,39.1,11.2646917622395,4.01914702809104,100,33.9226125022745,3.01596966257954,15.3841577007937,167.606578655978,0.57,0.01190981729,2.08944162982456
"Brazil","South America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",10.726425,2.562385709,29,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.68,0.2562385709,37.6821427794118
"Mexico","North America","Americas","Upper middle income","Rachycentron canadum","Reef-associated fishes","Inland","Small-scale",0.444625,2.01296831985944,61.9,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,0.57,0.201296831985944,35.3152336817446
"Guinea Bissau","Western Africa","Africa","Low income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",1.289,1.421031468,61.9,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,0.86,0.1421031468,16.5236217209302
"Mexico","North America","Americas","Upper middle income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",176.184069425,1.92470383025,61.9,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,147.656367609394,0.57,0.192470383025,33.7667338640351
"Senegal","Western Africa","Africa","Lower middle income","Rachycentron canadum","Reef-associated fishes","Marine","Small-scale",158.268,2.01306003595316,61.9,2.21085532112729,3.63163700818608,100,14.4333969362095,3.8444520369738,23.5360263068969,295.312735218787,0.49,0.201306003595316,41.0828578765951
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",160.8825,0.358693257920898,59.2,3.37204099123554,2.71788775170939,87.2536072917906,11.6428942173925,1.90724355297109,67.2622687992638,174.155942604363,0.49,0.0358693257920898,7.32027056981425
"Turkey","Western Asia","Asia","Upper middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",54.7484,0.62320800697,59.2,3.37204099123554,2.71788775170939,87.2536072917906,11.6428942173925,1.90724355297109,67.2622687992638,174.155942604363,0.62,0.062320800697,10.0517420479032
"Gambia","Western Africa","Africa","Low income","Raja miraletus","Sharks, rays, chimaeras","Marine","Small-scale",18.5666666666667,0.235108933333333,46.5,5.06847577760039,4.43834954565654,87.9742282592678,17.095734709794,2.2827158028913,100,216.85950409521,0.63,0.0235108933333333,3.73188783068783
"Congo DR","Middle Africa","Africa","Low income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",119.405,1.64778682,59.2,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,0.36,0.164778682,45.7718561111111
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Sharks, rays, chimaeras","Marine","Small-scale",42.7345,2.48876352440357,59.2,1.7614807731878,1.5404006146704,75.6007148038442,8.25604481268446,2.20094287659786,55.0312695757974,144.390853456782,0.78,0.248876352440357,31.9072246718407
"Philippines","South-Eastern Asia","Asia","Lower middle income","Rastrelliger brachysoma","Miscellaneous pelagic fishes","Marine","Small-scale",13052.03,1.50220755411261,14.8,34.9806019019816,13.6242035597329,100,40.8476285008807,2.39196322743035,62.3855350146976,508.459864409446,0.91,0.150220755411261,16.5077753199188
"Philippines","South-Eastern Asia","Asia","Lower middle income","Rastrelliger kanagurta","Miscellaneous pelagic fishes","Marine","Small-scale",10202.1955675,1.53463107487367,15.3,20.4103128233894,10.1082855583384,100,24.2717380529324,3.83722220042314,34.2122956214315,385.67970851303,0.91,0.153463107487367,16.8640777458645
"Kenya","Eastern Africa","Africa","Lower middle income","Rastrineobola argentea","Carps, barbels and other cyprinids","Inland","Small-scale",57446.2921587247,0.761423558636199,5.4,83.6853393284494,11.4488145460695,100,56.7765511847479,16.4435137597617,53.2990297537896,321.653248572818,0.57,0.0761423558636199,13.3583080462491
"Tanzania","Eastern Africa","Africa","Lower middle income","Rastrineobola argentea","Carps, barbels and other cyprinids","Inland","Small-scale",129780.846,1.44154072,5.4,83.6853393284494,11.4488145460695,100,56.7765511847479,16.4435137597617,53.2990297537896,321.653248572818,0.48,0.144154072,30.0320983333333
"Uganda","Eastern Africa","Africa","Low income","Rastrineobola argentea","Carps, barbels and other cyprinids","Inland","Small-scale",40119.5,0.278,5.4,83.6853393284494,11.4488145460695,100,56.7765511847479,16.4435137597617,53.2990297537896,321.653248572818,0.45,0.0278,6.17777777777778
"Egypt","Northern Africa","Africa","Lower middle income","Rhabdosargus haffara","Reef-associated fishes","Inland","Small-scale",20.4,3.48528368761286,21.2,4.75330709650782,1.93881247034445,100,24.1990402807352,16.5921626211557,14.1322062240518,161.615528692795,0.98,0.348528368761286,35.5641192613557
